Product_Name,Discount,MRP,Selling_Price,Brand,Manufacturer,Series,Colour,Form_Factor,Standing_Screen_Display_Size,Screen_Resolution,Resolution,Package_Dimensions,Item_Model_Number,Processor_Brand,Processor_Type,Processor_Speed,Processor_Count,Memory_Technology,Computer_Memory_Type,Maximum_Memory_Supported,Hard_Disk_Description,Hard_Drive_Interface,Graphics_Coprocessor,Graphics_Chipset_Brand,Graphics_Card_Description,Graphics_RAM_Type,Graphics_Card_RAM_Size,Graphics_Card_Interface,Connectivity_Type,Wireless_Type,Number_of_HDMI_Ports,Optical_Drive_Type,Operating_System,Are_Batteries_Included,Lithium_Battery_Energy_Content,Number_of_Lithium_Ion_Cells,Included_Components,Country_of_Origin,Item_Weight
"HP 15 (2025), AMD Athlon 7120U Dual Core - (8 GB/256 GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" HD Display/Black/1.5 kg/MS Office 2021",-40%,"₹40,990₹40,990","24,490.",‎HP,‎HP,‎HP 15,‎Black,‎Laptop,‎15.6 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,‎32.4 x 22.5 x 1.8 cm; 1.5 kg,‎HP 15,‎AMD,‎Athlon,‎2.4 GHz,‎2,‎DDR4,‎DDR4 SDRAM,‎8 GB,‎SSD,‎Solid State,‎AMD Radeon Graphics,‎AMD,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ax, Bluetooth",‎1,,‎Windows 11 Home,,,,"‎LAPTOP, POWER ADAPTER, USER GUIDE",,‎1 kg 500 g
"ASUS Vivobook 16, Intel Core i5-12500H, 12th Gen, 16GB RAM, 512GB SSD, FHD+, 16""/40.64cm, Windows 11, MS Office 2021, Silver, 1.8KG, X1605ZAC-MB540WS, Thin and Light Laptop",-28%,"₹72,990₹72,990","52,700.",‎ASUS,"‎ASUS, DIGITEK (CHONGQING) Limited, B01 SEC C Airport Function Zone Lianglu Cuntan Free Trade Port Area, Yubei District, China",‎ASUS Vivobook 16,‎Silver | i5-12500H,‎Ultra-Portable,‎16 Inches,‎1920 x 1200 pixels,‎1920 x 1200 pixels,‎48.6 x 30.9 x 6.4 cm; 1.88 kg,‎X1605ZAC-MB540WS,‎Intel,‎Core i5,‎2.5 GHz,‎8,‎DDR4,‎SODIMM,‎24 GB,‎SSD,‎USB,‎Intel Iris Xe Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ax, Bluetooth",‎1,‎No Optical Storage,‎Windows 11 Home,‎Yes,‎42 Watt Hours,‎3,"‎Laptop, Power Adaptor & User Manual",,‎1 kg 880 g
"HP 255 G10, AMD Ryzen 3 7320U Quad Core DOS -(8 GB/512 GB SSD/AMD Radeon Graphics) Thin and Light Business Laptop/15.6"" HD Display/Turbo Silver/1.5 Kg",-27%,"₹37,123₹37,123","27,240.",‎HP,"‎HP, HP INDIA PRIVATE LIMITED",‎HP 15,‎Turbo Silver,‎Laptop,‎15.6 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,‎56.7 x 32.1 x 7.2 cm; 1.5 kg,‎HP 15,‎AMD,‎Ryzen 3,‎2.4 GHz,‎4,‎DDR4,‎DDR4 SDRAM,‎8 GB,‎SSD,‎Solid State,‎AMD Radeon Graphics,‎AMD,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ax, Bluetooth",‎1,,‎DOS,‎Yes,‎41 Watt Hours,‎3,"‎LAPTOP, POWER ADAPTER, USER GUIDE",‎China,‎1 kg 500 g
"Lenovo V15 15.6'' FHD Laptop, 12th Gen Intel Core i5-1235U, 16GB RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11, MS Office, 1YR On-site Warranty, Iron Grey",-57%,"₹99,990₹99,990","42,790.",‎Lenovo,,,,,‎15.62 Inches,,,‎53 x 33 x 7.8 cm; 2.14 kg,‎82C500QVSP,‎Intel,‎Core i5-1235U,‎3.4,,‎DDR4,,‎16 GB,‎SSD,,,,,,,,,,,,,‎Yes,‎41 Watt Hours,‎3,,,‎2 kg 140 g
"Hamelin Zeus Zipped Laptop Sleeve | 14 Inch Laptop Sleeve Bag | Durable, Lightweight & Protective Sleeves for 14 Inch Laptops | Pouch Case | Travel Friendly Laptop Carrier | Orca",-47%,"₹2,499₹2,499","1,326.",,‎Unifor Tech Solutions Private Limited,,‎Orca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,‎India,‎275 g
"HP 255 G10 AMD Ryzen™ 7 7730U Octa CORE (16 GB/512 GB SSD/Windows 11/ AMD Radeon™ Graphics) Thin and Light Laptop/ 15.6"" FHD Display Anti-Glare, 250 nits/Turbo Silver/1.5 kg 1 Year Brand Warranty",-32%,"₹64,556₹64,556","43,999.",‎HP,"‎Techfront China, Techfront China HP SALES",‎HP Laptop,‎Silver,,‎15.6 Inches,,,‎32.7 x 30.5 x 6.9 cm; 1.52 kg,,‎AMD,‎AMD Ryzen 7,‎3.4 GHz,‎1,‎DDR4,,‎16 GB,‎SSD,,‎AMD Radeon R7,‎AMD,‎Integrated,‎SDRAM,,‎Integrated,,,,,‎DOS,‎Yes,‎41 Watt Hours,‎3,‎Laptop,,‎1 kg 520 g
"Lenovo IdeaPad Slim 3 Ryzen 7 5825U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB RAM/512GB SSD/Integrated AMD Radeon Graphics/Windows 11/Office Home 2024/Grey/1.6Kg), 82XM00MVIN",-38%,"₹76,690₹76,690","47,400.",‎Lenovo,"‎Lenovo, One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China",‎IdeaPad Slim 3,‎Arctic Grey,‎Thin & Light,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎48.7 x 33.1 x 7.4 cm; 1.62 kg,‎15ABR8,‎AMD,‎Ryzen 7,‎2 GHz,‎8,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎PCIE x 4,‎Integrated AMD Radeon Graphics,‎AMD,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi",‎Bluetooth,‎1,‎No Optical Drive,‎Windows 11 Home,‎Yes,‎47 Watt Hours,‎4,"‎Laptop, Power Adapter, User Guide",,‎1 kg 620 g
"HP Smartchoice OmniBook 5 (Previously Pavilion) 50 TOPS, AMD Ryzen AI 7 350 (16GB LPDDR5X, 512GB SSD) WUXGA 2K, Touch, 16''/40.6cm, Win11,Office24, Silver, 1.8kg, ag1048au, Next-Gen AI Copilot+ Laptop",-20%,"₹99,526.70₹99,526.70","79,490.",‎HP,"‎HP, HP India Sales Pvt. Ltd.",‎16-ag1048AU,‎Glacier silver aluminum,‎Ultra-Portable,‎40.6 Centimetres,‎1920 x 1200 pixels,‎1920 x 1200 pixels,‎50.1 x 30.3 x 6.2 cm; 1.79 kg,‎BH4K2PA#ACJ,‎AMD,‎Ryzen 7,‎5 GHz,‎1,‎LPDDR5X,‎DDR5 RAM,‎16 GB,‎SSD,‎USB,‎AMD Radeon 860M Graphics,‎AMD,‎Integrated,‎VRAM,,‎Integrated,‎Wi-Fi,‎Bluetooth,‎1,,‎Windows 11 Home,‎Yes,‎59 Watt Hours,‎3,"‎Laptop, Power Adapter, User manual",‎China,‎1 kg 790 g
"ASUS Vivobook Go 15, 15"" FHD (1920 x 1080),Intel Core i3-N305 Processor,(8GB RAM/512GB SSD/Intel UHD iGPU/Windows 11/M365 Basic (1Year)*/Office Home 2024/Mixed Black/1.63 kg),E1504GA-NJ3322WS",-30%,"₹43,990₹43,990","30,990.",‎ASUS,"‎ASUS, DIGITEK (CHONGQING) Limited, B01 SEC C Airport Function Zone Lianglu Cuntan Free Trade Port Area, Yubei District, China",‎ASUS Vivobook Go 15,‎Black,‎Ultra-Portable,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎47.9 x 28.8 x 6.4 cm; 1.47 kg,‎E1504GA-NJ3322WS,‎Intel,‎Intel Core i3,‎1.8 GHz,‎8,‎DDR4,‎DDR4 SDRAM,‎8 GB,‎SSD,‎USB,‎Intel,‎Intel,‎Integrated,‎Shared,,‎Integrated,‎Wi-Fi,‎Bluetooth,‎1,‎No Optical Storage,‎Windows 11 Home,‎Yes,,‎3,"‎Laptop, Power Adaptor, User Guide, Warranty Documents",,‎1 kg 470 g
"Ambrane Extension Board, 4 Type C, 2 USB, 5 International Power Sockets, 2500W Output, Long Cable, Wall Mount Option, Supports Laptop Charging for Office, Home Appliances (SmartStrip 2 Pro, Black)",-48%,"₹2,499₹2,499","1,299.",,‎Ambrane/Care@ambraneindia.com,,‎Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎412 g
"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, NVIDIA GeForce RTX 3050, 16GB RAM, 512GB SSD, FHD 144Hz 250 nits, 15.6"", Windows 11, MS Office, Black, 2.30KG, FA566NCR-HN254WS Gaming Laptop",-29%,"₹89,990₹89,990","64,299.",‎ASUS,"‎ASUS, INVENTEC (CHONGQING) CORPORATION, NO.66, WEST DISTRICT 2ND RD, SHAPINGBA DISTRICT, CHONGQING, CHINA 401331",‎ASUS TUF Gaming A15,‎Black R7 | RTX 3050 | MSO,‎Laptop,‎15.6 Inches,‎512,‎512,‎42.7 x 31.1 x 10 cm; 2.3 kg,‎FA566NCR-HN254WS,‎AMD,‎AMD Ryzen 7,‎3.1 GHz,‎8,"‎32, DDR5, GB",‎DDR5 RAM,‎16 GB,‎SSD,‎USB 3.2,‎NVIDIA GeForce RTX 3050,‎NVIDIA,‎Dedicated,‎GDDR6,,‎PCI Express,‎Wi-Fi,‎Bluetooth,‎1,‎No Optical,‎Windows 11,‎Yes,‎48 Watt Hours,‎3,"‎Laptop, Charging Adapter & User Manual",,‎2 kg 300 g
Urbancorio Premium Brown Crocodile-Pattern Leather Briefcase – Laptop Bag with Shoulder Strap,-21%,"₹3,299₹3,299","2,599",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EooCoo Case Compatible for New MacBook Pro 14 inch 2024-2021,M4 A3112 A3185 A3401 M3 A2918 A2992 M2 A2779 M1 A2442 Pro Max Chip with Touch ID,Laptop Plastic Hard Shell Cover,Smooth Shiny,Black Curtain",-21%,"₹2,519₹2,519","1,994.",,‎EooCoo,,‎Black Curtain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎300 g
Galaxsia Floral D8 Full Body Vinyl Laptop Skin/Sticker/Cover Upto 15.6 Inches Laptops Laminated-Removable-HD Quality Compatible for Hp-Dell-Sony-Lenovo-Asus etc.(15x10 Inches),-50%,₹599₹599,299.,‎Galaxsia,"‎Galaxsia, Galaxsia II galaxy.designslko@gmail.com",,,,,,,,‎GLX23 NEW,,,,,,,,,,,,,,,,,,,,,,,,,,‎60 g
Sounce SATA Cable USB 3.0 to SATA III Hard Disk Connector for 3.5 2.5 inch SSD & HDD Hard Drive Disk and SATA Optical Drive with 12V 2A Power Adapter External Hard Disk Adapter Support UASP - Black,-62%,"₹1,999₹1,999",759.,‎Sounce,"‎Sounce, Soune",,,,,,,,‎SNC-SATACBLE,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎20 g
"MSI Commercial 14 H, Intel 13th Gen. i5 13500H,36CM Laptop(16GB/1TB NVMe SSD/Windows 11 Pro/Iris Xe/Solid Gray/1.6Kg), A13MG vPro-069IN",-39%,"₹1,06,990₹1,06,990","65,700.",‎MSI,"‎MICRO-STAR INTERNATIONAL CO., LTDNo.88, East Qianjin Road Kunshan City Jiangsu China, MSI",‎Commercial 14 H,‎Solid Gray,‎Laptop,‎36 Centimetres,‎1920 x 1200 pixels,‎1920 x 1200 pixels,,‎A13MG,‎Intel,‎Intel Core i5,‎3.5 GHz,‎1,‎DDR4,‎DDR4 SDRAM,‎64 GB,‎SSD,,‎Intel Iris Xe Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,‎Wi-Fi,‎802.11bgn,,,‎Windows 11 Pro,‎Yes,‎90 Watt Hours,‎3,"‎Battery, Laptop, Power Adapter",,‎1 kg 600 g
"HP 15, AMD Ryzen 5 7520U (8GB LPDDR5, 512GB SSD) Anti-Glare, FHD,15.6-inch (39.6 cm) Win 11, Office 21, FHD Camera with Privacy Shutter,15s-fc0155AU",-34%,"₹53,412.23₹53,412.23","34,990.",‎HP,"‎HP, HP India Sales Pvt. Ltd.",‎HP Laptop,‎Ryzen 5 7520U 8GB,‎Clamshell,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎52.1 x 31.2 x 6.8 cm; 1.69 kg,‎9D3M9PA,‎AMD,‎Ryzen 5,‎4.3 GHz,‎1,‎Lpddr 5,‎DDR5 RAM,‎8 GB,‎SSD,,,‎AMD,‎Integrated,‎DDR5 SDRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",‎Bluetooth,,,‎Windows 11 Home,‎Yes,‎41 Watt Hours,‎3,"‎Laptop, Power Adapter, User Manual",‎China,‎1 kg 690 g
"MSI Modern 14,Intel 13th Gen. Core i5 1334U,36CM FHD 60Hz Thin & Light Laptop(16GB/512GB NVMe SSD/Windows 11 Home/Microsoft Office Home & Student 2021/Intel Iris Xe/Urban Silver/1.4Kg), C13M-116IN",-42%,"₹73,990₹73,990","42,990.",‎MSI,"‎MICRO-STAR INTERNATIONAL CO., LTDNo.88, East Qianjin Road Kunshan City Jiangsu China, MSI",‎Modern 14 C13M,‎Urban Silver,,‎14 Inches,,‎1920 x 1080,‎42.9 x 28.5 x 7.9 cm; 1.4 kg,‎9S7-14J111-116,‎Intel,‎Intel Core i5,‎0.9 GHz,‎1,‎DDR4,,‎16 GB,‎SSD,,‎Intel Iris Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi",‎802.11ac,‎1,,‎Windows 11 Home,‎Yes,‎39.3 Watt Hours,‎3,"‎Laptop, Power Adaptor, User Guide",‎China,‎1 kg 400 g
"CROSS® 256 GB Type-C OTG PENDRIVE/Premium Metal Body with USB 3.0 Technology, Working with All Smart phjone 180 Mbps HIGH Speed Data Transfer | Compatible with Smartphones, LAPTOPS",-68%,"₹5,999₹5,999","1,949.",,‎CROSS STAY CONNECTED 93266 51245,,‎Silver,,,,,,‎cross exreme pendrive,,,,,,,,,,,,,,,,,,,,,,,,,‎India,‎7 g
"HP Omen, Intel Core Ultra 9 285H, 8GB RTX 5070, 32GB DDR5, 1TB SSD, 165Hz, 2k WUXGA, 3ms, 400 nits, 16''/40.6cm, Win11, M365* Office24, Black, 2.42kg, an0012TX, Unleashed Mode, RGB, AI Gaming Laptop",-13%,"₹1,96,720₹1,96,720","1,70,490.",‎HP,"‎HP, HP India Sales Pvt. Ltd.",‎HP Gaming Laptop,‎Shadow Black,‎Netbook,‎16 Inches,,‎1920 x 1200 Pixels,‎50.6 x 30.8 x 6.4 cm; 2.42 kg,‎an0012TX,‎Intel,‎Intel Core Ultra 9,‎5.4 GHz,‎1,‎DDR5,‎DDR5 RAM,‎32 GB,‎SSD,,‎NVIDIA GeForce RTX 5070 8 GB,‎NVIDIA,‎Dedicated,‎VRAM,,‎Integrated,,,,‎No,‎Windows 11 Home,‎Yes,‎70 Watt Hours,‎4,"‎Laptop, Power Adapter, User manual",‎China,‎2 kg 420 g
"HP 14, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, 14/35.6cm, FHD, Win11, M365 Basic(1yr),Office Home24, Silver,1.4kg, FHD Camera w/Privacy Shutter,ep0340TU",-23%,"₹73,265₹73,265","56,490.",‎HP,"‎HP, SG68- Wistron Wistron Infocomm ( Chongqing) Co.Ltd., No.18-9, Baohong Avenue, Wangjia Sub-District, Yubei District, Chongqing (China)",‎HP Laptop,‎Silver,,‎35.6 Centimetres,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎44.9 x 30.4 x 7 cm; 1.4 kg,‎BG6D3PA,‎Intel,‎Core i5,‎4.6 GHz,‎1,‎DDR4,,‎16 GB,‎SSD,‎USB,,‎Intel,‎Integrated,‎DDR4 SDRAM,,‎Integrated,,,,,‎Windows 11 Home,‎Yes,‎41 Watt Hours,‎3,"‎Laptop, charger",‎China,‎1 kg 400 g
"HP 14, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, 14/35.6cm, FHD, Win11, M365 Basic(1yr),Office Home24, Silver,1.4kg, FHD Camera w/Privacy Shutter,ep0340TU",-23%,"₹73,265₹73,265","56,490.",‎HP,"‎HP, SG68- Wistron Wistron Infocomm ( Chongqing) Co.Ltd., No.18-9, Baohong Avenue, Wangjia Sub-District, Yubei District, Chongqing (China)",‎HP Laptop,‎Silver,,‎35.6 Centimetres,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎44.9 x 30.4 x 7 cm; 1.4 kg,‎BG6D3PA,‎Intel,‎Core i5,‎4.6 GHz,‎1,‎DDR4,,‎16 GB,‎SSD,‎USB,,‎Intel,‎Integrated,‎DDR4 SDRAM,,‎Integrated,,,,,‎Windows 11 Home,‎Yes,‎41 Watt Hours,‎3,"‎Laptop, charger",‎China,‎1 kg 400 g
"ASUS Vivobook Go 15 (2025), AMD Ryzen 5 7520U Thin & Light Laptop(AMD Radeon iGPU/16GB RAM/512GB SSD/FHD/15.6""/60Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Mixed Black/1.63Kg)E1504FA-NJ1505WS",-38%,"₹60,990₹60,990","37,990.",‎ASUS,"‎ASUS, DIGITEK (CHONGQING) Limited, B01 SEC C Airport Function Zone Lianglu Cuntan Free Trade Port Area, Yubei District, China",‎ASUS Vivobook Go 15,‎Mixed Black,,‎15.6 Inches,,‎1920 x 1080 Pixels,‎48.5 x 29.7 x 6.9 cm; 1.63 kg,‎E1504FA-NJ1505WS,‎AMD,‎Ryzen 5,‎2.8 GHz,‎4,‎Lpddr 5,‎DDR5 RAM,‎16 GB,‎SSD,,,‎AMD,‎Integrated,‎Shared,,‎Integrated,,,,‎No Optical Storage,‎Windows 11 Home,‎Yes,‎42 Watt Hours,‎3,"‎Laptop, Power Adaptor, User Guide, Warranty Documents",,‎1 kg 630 g
"HP 15 (2025), Intel Core i5 13th Gen 1334U - (32 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Fingerprint Reader/Ash Grey/1.5 kg/MS Office 2021",-45%,"₹98,990₹98,990","54,500.",‎HP,‎HP,‎HP 15,‎Ash Grey,‎Laptop,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎36 x 22 x 1.6 cm; 1.5 kg,‎HP 15,‎Intel,‎Core i5,‎4.6 GHz,‎10,‎DDR4,‎DDR4 SDRAM,‎32 GB,‎SSD,‎Solid State,‎Intel Iris Xe Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,‎Bluetooth,"‎802.11ax, Bluetooth",‎1,,‎Windows 11 Pro,,‎42 Watt Hours,‎3,"‎LAPTOP, POWER ADAPTER, USER GUIDE",,‎1 kg 500 g
"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 16"" (40.6cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.89Kg), 83BG000PIN",-32%,"₹84,290₹84,290","57,489.",‎Lenovo,"‎Lenovo, One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China",‎IdeaPad Slim,‎i5 | 16GB | 512GB SSD,‎Ultra-Portable,‎16 Inches,‎1920 x 1200 pixels,‎1920 x 1200 pixels,,‎Ideapad Slim 5 16Iahb,‎Intel,‎Core i5,‎2 GHz,‎8,‎Lpddr 5,‎DDR5 RAM,‎16 GB,‎SSD,‎PCIE x 4,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,‎Wi-Fi,‎Bluetooth,‎4,‎No Optical Drive,‎Windows 11 Home,‎Yes,‎56.6 Watt Hours,‎3,‎Laptop,‎China,‎1 kg 890 g
"Portronics ToadPlay Golf Mini Wireless Bluetooth Mouse with Dual Wireless Connectivity (BT + 2.4 GHz), Rechargeable Battery, Noise-Free Clicking, Multi-Device Pair, Adjust Sensitivity (White)",-42%,"₹1,299₹1,299",749.,‎Portronics,"‎Portronics Digital Pvt ltd Contact - help@portronics.com, +91 9555-245-245 First Floor Property No D 8 Upper Basement Sector 8 Noida Uttar Pradesh 201301, Portronics Digital Pvt. Ltd.",‎ToadPlay Golf Mini,‎White,,,,,,‎POR-3120,,,,,,,,,,,,,,,,,,,,,‎Yes,‎320 Milliampere Hour (mAh),,"‎Wireless Mouse 1 N, Charging Cable 1 N, USB Receiver 1 N, User Documentation 1 N",‎China,‎75 g
"MSI Modern 14, Intel 13th Gen. i5-1335U, 36CM FHD 60Hz Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.4Kg), C13M-437IN",-44%,"₹70,990₹70,990","39,990.",‎MSI,"‎MSI, Micro-Star International Co., Ltd. No. 88 East Qianjin Road, Kunshan City, Jiangsu, China",‎Modern 14 C13M-437IN,‎Black,‎Ultra-Portable,‎36 Centimetres,‎1920 x 1080 pixels,‎1920 x 1080 pixels,,‎Modern 14 C13M-437IN,‎Intel,‎Core i5,‎4.6 GHz,‎1,‎DDR4,,‎8 GB,‎SSD,‎PCIE x 4,‎Intel Iris Xe Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi",,,,‎Windows 11 Home,‎Yes,‎39.3 Watt Hours,‎3,"‎Laptop, Power Adapter",‎China,‎1 kg 400 g
"Hexabyte 5 Meter VGA Male to Male Adapter Cable – Video Cable for Laptop, Monitor, TV, Projector, Blue",-62%,₹375.00₹375.00,375.,‎Hexabyte,‎PremiumAV | +91-9311122789 | maya@maya123.com,,‎Multicolor,,,,,‎24 x 17.8 x 5 cm; 100 g,‎MST-780,,,,,,,,,,,,,,,,,,,,,,,,Product Only,‎India,‎100 Grams
"Acer Aspire 15 14th Gen Intel Core 5-120U Processor Laptop(Win11 Home/16GB RAM/512GB SSD/Intel Graphics/MSO)A15-51M with 15.6"" Full HD IPS Display,Fingerprint Reader,Backlit Keyboard,Steel Grey,1.77KG",-37%,"₹74,999₹74,999","46,970.",‎acer,"‎Acer, COMPAL Electronics (CHONGQING) Co., Ltd. / No.D01, Zone D, Air Port Section of LiangLu CunTan Free Trade Port Area, YuBei District, Chongqing, China",‎Aspire 15,‎Gray,‎Laptop,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎51.6 x 43 x 8.7 cm; 1.77 kg,‎A15-51M,‎Intel,‎Intel Core 5,‎1.4 GHz,‎1,‎Lpddr 5,‎SDRAM,‎16 GB,‎SSD,‎Solid State,‎Intel Graphics,‎Intel,‎Integrated,‎SDRAM,,‎Integrated,‎Wi-Fi,‎802.11ax,‎1,,‎Windows 11 Home,‎Yes,‎50 Watt Hours,‎3,"‎1U (contains Laptop 1N, Power cord 1N, Adapter 1N, User Manual 1N)",,‎1 kg 770 g
"Geonix Befit E6 USB Type-C to RJ45 Ethernet Adapter | 1000Mbps Gigabit LAN Converter | USB-C to LAN Adapter | LED Indicator | Compatible with Windows, Mac, Linux, Android, Laptops | Black",-68%,"₹1,699₹1,699",549.,‎GEONIX,"‎‎Geonix International Private Limited, ‎Geonix International Private Limited, E-45/3, Okhla Industrial Area, Phase 2, New Delhi-110020, Contact: +919990120066",,‎Black,,,,,,‎GXE6,,,,,,,,,,,,,,,,,,,,"‎Android, Linux, Mac OS, Windows 11",,,,,‎China,‎19 g
"Amazon Basics Video Light with 100 LED Beads |Laptop & Makeup Light| Use with Cameras, Computers and Selfie Sticks",,"₹1,999.00₹1,999.00",699.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASUS Vivobook 15, 15.6"" FHD (1920 x 1080), Intel Core i3-1315U, (16GB RAM/512GB SSD/Intel® UHD/Win 11/M365 Basic (1Year)*/Backlit Keyboard/Office Home 2024/Cool Silver/1.70 kg), X1504VA-NJ2324WS",-38%,"₹56,990₹56,990","35,400.",‎ASUS,"‎ASUS, DIGITEK (CHONGQING) Limited, B01 SEC C Airport Function Zone Lianglu Cuntan Free Trade Port Area, Yubei District, China",‎ASUS Vivobook 15,‎Silver | 16GB RAM,‎vivobook,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎48.4 x 28.7 x 6.7 cm; 1.7 kg,‎X1504VA-NJ2324WS,‎Intel,‎Core i3,‎1.2 GHz,‎6,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎USB,‎Intel,‎Intel,‎Integrated,‎Shared,,‎Integrated,‎Wi-Fi,‎Bluetooth,‎1,‎No Optical Storage,‎Windows 11 Home,‎Yes,‎40 Watt Hours,‎3,"‎Laptop, Power Adaptor, User Guide, Warranty Documents",,‎1 kg 700 g
"Lenovo ThinkPad E16 AMD Ryzen 5 7535HS (16GB RAM/512GB SSD/DOS/Backlit Keyboard/Fingerprint) 16"" WUXGA IPS 300 Nits Thin & Light Laptop /1Y Warranty/Aluminium Top/1.78 kg, 21M5S0J500",-44%,"₹91,031₹91,031","50,990.",‎Lenovo,"‎Lenovo, Lenovo, LCFC (HeFei) Electronics Technology Co., Ltd. No.3188-1, Yungu Road, Economics and Technology Development District, Hefei, Anhui-230601, China",‎Lenovo Laptop,‎Graphite Black,,‎16 Inches,,,‎49.29 x 33.29 x 8.2 cm; 1.78 kg,,‎AMD,‎Ryzen 5,‎3.3 GHz,‎1,‎DDR5,,‎64 GB,‎SSD,,,‎AMD,‎Integrated,‎Shared,,‎Integrated,,,,‎No Optical Drive,‎DOS,‎Yes,‎47 Watt Hours,‎3,"‎Laptop, User manual, Adapter",‎China,‎1 kg 780 g
