Product_Name,Discount,MRP,Selling_Price,Brand,Manufacturer,Series,Colour,Form_Factor,Standing_Screen_Display_Size,Screen_Resolution,Resolution,Package_Dimensions,Item_Model_Number,Processor_Brand,Processor_Type,Processor_Speed,Processor_Count,Memory_Technology,Computer_Memory_Type,Maximum_Memory_Supported,Hard_Disk_Description,Hard_Drive_Interface,Graphics_Coprocessor,Graphics_Chipset_Brand,Graphics_Card_Description,Graphics_RAM_Type,Graphics_Card_RAM_Size,Graphics_Card_Interface,Connectivity_Type,Wireless_Type,Number_of_HDMI_Ports,Optical_Drive_Type,Operating_System,Are_Batteries_Included,Lithium_Battery_Energy_Content,Number_of_Lithium_Ion_Cells,Included_Components,Country_of_Origin,Item_Weight
"Asus Ad45-00B 45W Replacement Laptop Adapter/Charger for Select Models of Asus - 20 V, 2.5 A, 4 Mm X 1.2Mm Diameter",-54%,"₹1,37,900.00₹1,37,900.00","1,379.",‎ABRALE,"‎ABRALE, ABRALE",,,,,,,,‎LP135W,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎100 g
Crucial RAM 8GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT8G4SFRA32A,-6%,"₹2,500₹2,500","2,358.",‎Crucial,"‎Crucial, Crucial",,,‎SO-DIMM,‎16 Inches,,,,‎CT8G4SFRA32A,,,,‎1,‎DDR4,‎DDR4 SDRAM,,,,,,,,,,,,,,,,,,,‎Taiwan,‎9.07 g
"Acko 2 Year Extended Warranty Plan for Laptop Between INR 60,001-100,000 (Email delivery)",-50%,"₹9,198₹9,198","4,599.",‎Acko,‎Acko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,‎India,
"Replacement HP 65W USB C Laptop Charger AC Adapter Replacement for HP Spectre X360,Spectre,Elitebook x360,Elitebook,Envy,Chromebook,Elite x2,ProBook Travel Type C (Fit with Power Cable)",-87%,"₹8,000₹8,000","1,080.",‎VNJ,"‎VNJ, VNJ",,,,,,,,‎LP170W,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎100 g
"Ambrane Extension Board, 4 Type C, 2 USB, 5 International Power Sockets, 2500W Output, Long Cable, Wall Mount Option, Supports Laptop Charging for Office, Home Appliances (SmartStrip 2 Pro, Black)",-48%,"₹2,499₹2,499","1,299.",,‎Ambrane/Care@ambraneindia.com,,‎Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎412 g
"Dyazo 15.6 Inch Fluffy Laptop Sleeve | Soft Padded Protection | Water Resistant & Lightweight Laptop Sleeve Case Compatible for MacBook, Dell, HP, Lenovo, Acer, Asus and Other Notebook (Black)",-70%,"₹1,999₹1,999",599.,‎Dyazo,"‎Dyazo, Dyazo, Alliance Trade Links, F-15 Ground Floor Industrial Area Okhla Phase 1, New Delhi - 110020, Customer Care 7270000727, E-mail-support@dyazo.in",,‎Black,‎Sleeve,,,,,‎DZ6919,,,,,,,,,,,,,,,,,,,,,,,,‎Laptop Sleeve,‎China,‎300 g
Saco 15 Inch Laptop Anti-Glare Screen Protector Compatible for Lenovo IdeaPad Slim 3 15IRH10 15.3 inch Laptop,-64%,"₹1,400₹1,400",499.,,‎Saco,,‎Transparent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,‎India,‎300 g
"SOOPII Adjustable Aluminum Ergonomic Laptop Stand with Phone Holder | Foldable & Portable Desktop Riser Compatible with MacBook, Notebooks, Tablets | Anti-Slip Tray Support for Desk, Table, and Books",-70%,₹999₹999,295.,‎SOOPII,"‎Jabox Devices Pvt. Ltd. New Delhi-110064, Jabox Devices Pvt. Ltd. New Delhi-110064 Customer Support - 8800777074",,,"‎Tabletop, Foldable",,,,,‎JD-‎JDL-01,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎180 g
"Logitech B170 Wireless Mouse with USB Receiver,(Black)",-25%,₹795₹795,595.,‎Logitech,"‎Logitech, Logitech",‎Logitech B170,‎Black,,,,,,‎B170,,,,,,,,,,,,,,,,,‎2.4 GHz Radio Frequency,,,"‎Chrome OS, Windows 10, Windows 7, Windows 8, mac os",‎Yes,‎2.6 Watt Hours,‎1,"‎Wireless Mouse, USB Receiver, 1 AA Battery (Pre-Installed), User Documentation",‎China,‎68 g
Acer Bubble Wireless Mouse AMR100 | 2.4GHz Silent Click | 1600 DPI | Ergonomic | AA Battery | Win8/10/11 | Compact Lightweight Design | Color: Peach,-52%,₹999₹999,481.,‎Acer,"‎Acer, Dynamic Conglomerate Private Limited, Dist. Valsad, Gujarat - 396195",‎AMR100-P,‎Peach,,,,,,‎ZC.A01SI.2N1,,,,,,,,,,,,,,,,,,,,,‎Yes,,,‎Mouse,‎India,‎120 g
"Maxelon Power Cable & Dell Laptop Adapter Charger 65w 19.5V 3.34A (New Pin 4.5 * 3.0mm) MGJN9 for Inspiron 11 3147, 3148, 3152, i3152, 3153, 3157, 3158, 316- Black",-39%,"₹2,299₹2,299","1,405.",,,,,,,,,‎24.6 x 19.5 x 7.3 cm; 480 g,,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎480 g
"Portronics Clean N 19 in 1 Smart Gadget Cleaning Kit for Smartphones, Tablets, Laptops, Earbuds(White)",-70%,"₹1,499₹1,499",449.,‎Portronics,"‎Portronics, Portronics Digital Pvt Ltd, B-76, Wazirpur Industrial area, Wazirpur, New Delhi, Delhi, 110052",,,,,,,,‎Portronics_13,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎100 g
"CLAPONE Premium Metal Laptop Stand Foldable, Aluminum Note Book Stand Portable Any Laptop Stand Adjustable Height/OverHeating Protection Laptops/MacBooks/Table and Many More (Metallic Silver, MLS001)",-41%,₹646₹646,379.,‎CLAPONE,‎SABMILJAYEGA,,,‎Foldable desktop laptop stand,,,,,‎CLAPONE-MLS001,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎30 g
"Proffisy Laptop Stand Adjustable Portable 360 Degree Rotation Aluminum Strong Ergonomic Laptop Riser for Upto 16-inch Laptop X-Shape MacBook Holder for Gaming Office, Gunmetal Gery",-40%,"₹9,999₹9,999","5,998.",‎proffisy,‎Proffisy,,‎Gunmetal Grey (FLS-X1),,,,,,‎FLS-X1,,,,,,,,,,,,,,,,,,,,,,,,‎Laptop Stand,‎China,‎807 Grams
HP M290 Wireless Mouse (AB3C7AA),-63%,"₹1,199₹1,199",449.,‎HP,"‎HP, HP India Sales Pvt. Ltd.",‎HP M290,‎Black,,,,,,‎AB3C7AA,,,,,,,,,,,,,,,,,,,,"‎Mac OS, Windows",‎No,,,,‎China,‎90 g
"MOCA Laptop Sleeve Bag Compatible with Old MacBook Air 13.3 / MacBook Pro 14 M3 M2 M1 Pro/Max A2442 Sleeve, Light Green",-66%,"₹1,999₹1,999",679.,‎MOCA,"‎GRAB MORE ENTERPRISES A 201 BABOSA PARK SARAVALI VILLAGE BHIWANDI 421302 , CONTACT 9870954786 , grabmoreonline@gmail.com, MOCA",,‎Light Green,‎Sleeve,,,,,‎Moiso 13.3 -Light green,,,,,,,,,,,,,,,,,,,,,,,,‎Laptop Sleeve,,‎150 g
"Ant Esports GP110 Wired Gamepad, Compatible for PC & Laptop Computer (Windows 10/8 /7) / PS3 / Android",-60%,"₹1,999₹1,999",799.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geonix Trek T2 Foldable Laptop Stand with 360° Rotating Base | Multi-Angle & Height Adjustable Design | Improves Air Flow | Carbon Steel Build with Non-Slip Pads | Support Upto 17 inch (Black),-76%,"₹3,999₹3,999",979.,‎GEONIX,"‎‎Geonix International Private Limited, ‎Geonix International Private Limited",‎Trek T2,‎Black,,,,,,‎GXT2,,,,,,,,,,,,,,,,,,,,,‎No,,,"‎LN Key, Laptop stand, User manual, Wrench Tool",‎China,‎1 kg 350 g
OneAssist 2 Years Total Protection Plan for Laptop Between INR 25001-30000 (E-Mail Delivery Only),-50%,"₹2,798₹2,798","1,399.",‎ONE ASSIST Live Uninterrupted,"‎08080333333, OneAssist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,‎India,
Simmtronics 8GB DDR3L Laptop RAM 1600 MHz (PC 12800) with 3 Year Warranty,-73%,"₹2,690₹2,690",730.,‎Simmtronics,"‎Simmtronics, simm",,,‎SO-DIMM,,,,,‎Simmtronics 8GB DDR3,,,,,‎DDR3L,‎DDR3 SDRAM,,,,,,,,,,,,,,,,,,,,‎15 g
"Lapcare Lapcam HD 720M P, Noise Isolated Microphone with Computer HD stremaing Web cam for Desktop & Laptop with mic with Wide Angle Lens & Large Sensor for Superior Low Light, Optical (Black)",-70%,"₹2,749₹2,749",829.,‎Lapcare,"‎Lapcare, Lapcare",‎Lapcam HD,‎Black,‎Laptop,,,‎1270* 720,,‎LKWCAM7298,,,,,,,,,,,,,,,,,,,,,,,,‎USB Cable,‎China,‎200 g
"Amkette Ergo View Foldable Laptop Stand Metal, Centre Dual Hinge Support, Specially Designed for Heavy laptops with Revited Joints, 7 Adjustable Levels, Anti Slip Silicone Grips (Grey)",-71%,"₹1,499₹1,499",429.,‎Amkette,"‎Allied Electronics & Magnetics Private Limited, Allied Electronics & Magnetics Private Limited C-64/4, Okhla Phase - 2, New Delhi - 110020",,,‎Table Stand,,,,,‎Ergo Fold - Grey,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎250 g
HP Envy Urban 14 Inch Sleeve with RFID Blocking Pocket for Notebooks,-86%,"₹4,999₹4,999",676.,‎HP,‎HP,,‎Grey,‎Sleeve,‎35.56 Inches,,,,‎3KJ71AA#ABB,,,,‎1,,,,,,,,,,,,,,,,,‎No,,,‎Hp laptop bag,,‎340 g
CORSAIR Vengeance 8GB (8GBx1) 260-Pin DDR4 SO-DIMM Laptop RAM with 3200MHz CL22 Memory Kit - CMSX8GX4M1A3200C22 Black,-72%,"₹6,250₹6,250","1,749.",‎Corsair,"‎Corsair, Corsair",‎CMSX8GX4M1A3200C22,‎Black,‎SO-DIMM,,,,,‎CMSX8GX4M1A3200C22,,,,,‎DDR4,‎DDR4 SDRAM,,,,,,,,,,,,,,,‎No,,,,‎Taiwan,‎8 g
EVM 16GB DDR4 Laptop RAM 2400MHz So-DIMM - Update Your Desktop's Performance with 10-Year Warranty - (EVMT16G2400S88P),-84%,"₹14,999₹14,999","2,329.",‎EVM,"‎EVM INDIA 9F, No. 27-1, Lane 199, Section 2, Zhongshan North road, Yangmei District, Taoyuan City, 32665 Taiwan, ‎‎EVM",‎16GB DDR4 2400,‎Black,‎SO-DIMM,,,,,‎EVMT16G2400S86P,,,,,‎DIMM,‎DDR4 SDRAM,,,,,,,,,,,,,,,‎No,,,,‎Taiwan,‎10 g
GLUN Laptop Cooling Stand - Ergonomic Riser Holder for Desk Compatible with MacBook & Laptop,-68%,₹499₹499,161.,‎GLUN,"‎JAINONE HUB, JAINONE HUB",,‎black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,‎China,100 g
"Acko 2 Year Extended Warranty Plan for Laptop Between INR 20,001-30,000 (Email delivery)",-48%,"₹2,798₹2,798","1,449.",‎Acko,‎Acko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,‎India,
"Gift Kya De Laptop Stand, Tablet Stand, Mobile, and Power Bank, All in One Multi Device Charging Station & Organizer, Wooden Vertical Laptop Stand Holder - Bamboo",-52%,₹999₹999,484.,‎Gift Kya De,"‎Future Works - Gift Kya De, Raipur C.G, Future Works - Gift Kya De, Raipur C.G 6262886464",,,‎Tabletop,,,,,‎GKD000586,,,,,,,,,,,,,,,,,,,,,,,,,‎India,‎249 g
"Artis AR0509 65Watt Laptop Charger/Adapter with Power Cord Compatible with Acer Laptops (19V/3.42A, 65Watt) (Pin Size: 5.5mm x 2.5mm) (BIS Certified)",-46%,"₹1,199₹1,199",649.,‎Artis,"‎Artis, Artis India, 1800 123 8195, inquiry@artis.in",‎AR-0509-65W,‎Black,‎Table top. Hand Held,,,,,‎AR-0509-65W,,,,,,,,,,,,,,,,,,,,,‎No,,,‎Power Cable,‎China,‎400 g
"FACTOTECH Replacement New 19V 45W Laptop Charger for Asus Asus - 20 V, 2.5 A, 4 Mm X 1.2Mm Diameter Connector",-77%,"₹1,13,900.00₹1,13,900.00","1,139.",‎FACTOTECH,"‎FACTOTECH, FACTOTECH",,,,,,,,‎LP135W,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎100 g
"ABRALE Surface Pro Charger 65 W, Microsoft Surface Pro Laptop/Tablet Charger, Compatible for Surface Pro 10/9/8/7/6/5/4/3/X, Surface Book, Surface Go/3/2/1 Adapter",-58%,"₹2,08,900.00₹2,08,900.00","2,089.",‎ABRALE,"‎ABRALE, VNJ ACCESSORIES",,,,,,,,‎65W,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎100 g
Capes Elevate Armour Laptop Sleeve/Stand/Case | 2-in-1 | Carbon Fibre Black Sleeve for Laptops | Scratch & Water Resistant | Slim Protective Cover Magnetic Flap (15/16 Inch),-19%,"₹3,499₹3,499","2,849.",,‎Capes India,,‎Carbon Fibre,,,,,,‎LTP-SLV,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎458 g
"Artis AR0507 65Watt Laptop Charger/Adapter with Power Cord Compatible with Acer Laptops (19V/3.42A, 65Watt) (Pin Size: 5.5mm x 1.7mm) (BIS Certified)",-46%,"₹1,199₹1,199",649.,‎Artis,"‎Artis, Artis India, 1800 123 8195, inquiry@artis.in",‎AR-0507-65W,‎Black,,,,,,‎AR-0507-65W,,,,,,,,,,,,,,,,,,,,,‎No,,,‎Laptop Charger,‎China,‎400 g
Dell Replacement 45W Adapter 19.5V pin 4.5 mm Charger for Laptops Inspiron Black with Power Cord,-82%,"₹5,000₹5,000",909.,‎VNJ,"‎VNJ, VNJ",,,,,,,,‎VNJ DELL 45W ADP M4530,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎100 g
Laprite USB C to Smart Tip Connector 4.5 x 3.0mm for HP Laptop 100w PD Converter USB C to Smart Tip Connector,-52%,₹999₹999,479.,‎Laprite,"‎LAPRITE, LAPRITE",,,,,,,,‎LP-HP 4530 PD CONNECTOR,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎100 g
Lapcare 65W AC Adapter Laptop Charger for Toshiba Satellite C55 C55t C55dt C55D L55 L55D L55t P55 P55T S55 S55T C55-a5302 C55-a5300 C655 C655D C675 C850 C855 L655 L675 Portege Z30 Z930 Z835,-48%,"₹1,099₹1,099",569.,‎Lapcare,"‎Lapcare, Lapcare",,,,,,,,‎LTOADNP1525,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎200 g
"Microsoft CZV-00005 Bluetooth, USB Arc Mouse (Light Grey)",-4%,"₹8,499₹8,499","8,190.",‎Microsoft,"‎Chicony Electronics (Dong Guan) Co. Ltd Sanzhong Gong Ye Qu, Qingxi, Dongguan, Guangdong (Province), China., Microsoft",,‎Light Gray,,‎7 Inches,,,,‎CZV-00005,,,,,,,,,,,,,,,,,,,,"‎Linux, Windows 7, Windows XP",‎Yes,‎2 Watt Hours,,‎Surface Arc mouse,‎China,‎200 g
"New Slim HP 65W USB C Laptop Charger Replacement for HP Spectre x360, Envy, Chromebook, Elitebook x360, Pavilion, Elite x2 Travel Type C Power Cord Ac Adapter",-70%,"₹5,000₹5,000","1,499.",‎FACTOTECH,"‎FACTOTECH, FACTOTECH",,,,,,,,‎LP170W,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎100 g
"SWAPKART Portable Flexible Adjustable Eye Protection USB Reading Lamp with 14 LEDs and Flexible Gooseneck for,Reading,Study Notebook Laptop, Desktop, PC and MAC Computer (14 LED,Multi Colour)",-72%,₹999₹999,280.,,"‎Imported by oxygen enterprise, Oxygen enterprise",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,‎China,50 g
"Lemorele USB C Laptop Docking Station, 6-in-1 Dual Display Adapter with 4K Dual HDMI for MacBook Pro, MacBook Air, HP, Dell, Surface, Windows",-38%,"₹3,599₹3,599","2,249.",‎Lemorele,‎Lemorele,,,,,,,,‎LE-TC122,,,,,,,,,,,,,,,,,,,,‎Mac OS,,,,,‎China,‎65 g
"FRONTECH Wireless Mouse, 2.4 GHz with USB Nano Receiver, 1600 DPI, Optical Tracking, Auto On/Off, Power Saver, for PC/Desktop/Mac/Laptop, 1 Year Warranty (MS-0093)",-53%,₹550₹550,259.,‎FRONTECH,"‎Frontech Private Limited, Frontech Private Limited",‎MS-0093,‎Light Green,,,,,,‎MS-0093,,,,,,,,,,,,,,,,,,,,"‎Linux, Mac OS, Windows",,,,,‎China,‎300 g
"ZEBRONICS Sheer Rechargeable Wireless Mouse, Dual Mode (2.4GHz + BT), Dual Bluetooth, Silent Operation, Transparent Body, RGB, Battery Indicator, for Mac | Laptop | Computer (White)",-66%,"₹1,599₹1,599",549.,‎ZEBRONICS,"‎No.13/7, Smith Road, Royapettah, Chennai - 600 002, Zebronics India Private Limited",‎ZEB-SHEER,‎White,,,,,,‎ZEB-SHEER,,,,,,,,,,,,,,,,,,,,"‎Linux, Windows 7, Windows XP",‎Yes,,,"‎Charging cable - 1unit, Mouse - 1unit, Quick User Guide - 1unit, USB Nano Receiver - 1unit",‎China,‎72 g
"TP-Link UH400 USB 3.0 4-Port Portable Data Hub for Mac, iMac, MacBook Pro Air, Ultrabooks, Tablet, Laptop and Any PC, Windows, Mac OS X and Linux Systems- Black",-55%,"₹1,499₹1,499",679.,‎TP-Link,"‎TP-Link Technologies Co.,Ltd",,‎Black- USB 3.0 4-Port,,,,,,‎UH400,,,,‎1,,,,,,,,,,,,,"‎802.11g, 802.11n",,,"‎Linux,Windows,Mac Os,Mac",‎No,‎2.6 Watt Hours,‎4,‎USB 3.0 4-Port Portable Hub and Quick Installation Guide,‎China,‎50 g
"ANCIARY Full Laptop Skin Bubble-Free HD Quality Sticker for Laptops Upto 15.6"" Compatible with Apple/Dell/HP/Lenovo/Acer/Asus/Sony (Dustproof|Waterproof|Scratchproof|Reusable) - Day Dreaming FLBK1",-65%,₹499₹499,174.,‎ANCIARY,"‎ST CO, ST CO",,,,,,,,‎DAY DREAM FL BK1,,,,,,,,,,,,,,,,,,,,,,,,,‎India,‎100 g
"USB-C Power 61W Adapter Charger Replacement for MacBook Pro 13 Inch/12 Inch/14 Inch, Compatible with MacBook Air/iPad Pro/Type C Laptop,Included USBC to USBC Charger Cable",-84%,"₹10,000₹10,000","1,552.",‎FACTOTECH,"‎FACTOTECH, FACTOTECH",‎LP135W,,,,,,,‎LP135W,,,,,,,,,,,,,,,,,,,,,,,,‎USB Cable,‎China,‎310 g
"SWAPKART 3 in 1 Screen Cleaning Kit with Brush and Micro Cloth for PC, laptops, LCD led mobiles,TV and Other Electronics(100 ML), Blue, (AZ-01) (Pack of 1)",-49%,₹299₹299,151.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ADATA Premier 16GB 3200MHz SO-DIMM DDR4 Laptop Memory, Single RAM Module, Supports Intel & AMD CPUs, XMP Profile Support, Fast Data Transfer, Enhanced Efficiency, AD4S320016G22-SGN",-37%,"₹5,999₹5,999","3,799.",‎ADATA,"‎ADATA, Adata Technology co , Ltd , 2F,No.258,Liancheng Rd , Zhonghe Dist., New Taipei City 253, Taiwan",‎‎Premier 16GB 3200MHz DDR4 SO-DIMM Laptop Memory,‎Green,‎SO-DIMM,,,,,‎AD4S320016G22-SGN,,,,,‎DDR4,‎DDR4 SDRAM,,,,,,,,,,,,,,,‎No,‎2 Kilowatt Hours,‎5,,‎Taiwan,‎20 g
